Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1351096110642243,10.588598228991032,0.775327838764541
1.0,0.6992364181595925,9.341377058625222,0.8013198835444952
2.0,0.5922221922475568,8.647084264159203,0.8164241923336704
3.0,0.5341138454366307,8.047880834788083,0.8296128476030344
4.0,0.4940431691536017,7.547433030232787,0.8405481743147156
5.0,0.4612928181105883,7.11867785140872,0.8496451187288164
6.0,0.43351215673467375,6.7954074527323245,0.8560582891785345
7.0,0.4112343040601553,6.476165340580046,0.8670096116553193
8.0,0.3923087931737806,6.230762895569205,0.868931086999385
9.0,0.37440896558184356,5.963462566956878,0.8748660244269523
10.0,0.3582948518561785,5.743422379456461,0.8790336925111002
11.0,0.3437502877479098,5.492043143771589,0.8835591072066952
12.0,0.33044381052428823,5.2630557247437535,0.8888631115780433
13.0,0.3188977989614129,5.198945923354477,0.8904077046471153
14.0,0.30695555205833014,5.006969396974892,0.8942546585851567
15.0,0.29719844709509996,4.846634551510215,0.8978072784980963
16.0,0.28788156264560105,4.739409062396735,0.8991472926524294
17.0,0.27906250633669666,4.561693296376616,0.9028345381039928
18.0,0.2713046244078213,4.459033665657043,0.9042292607538586
19.0,0.262984589054853,4.341003206679598,0.9062548572380087
20.0,0.2571589308032948,4.271228050887585,0.907839028104118
21.0,0.24989074312261658,4.153125932374969,0.9122648254833703
22.0,0.24421244602220754,4.108824669960886,0.9112982882068227
23.0,0.23902168228738463,4.041467126952484,0.9138513745368185
24.0,0.23301163638534142,3.9093969708960503,0.9158569129363662
25.0,0.22857503771748347,3.9036744213849306,0.9154606536951936
26.0,0.22422341248779748,3.8291011671349406,0.9163330362913549
27.0,0.21962059015132607,3.7283303867373614,0.9197093937565455
28.0,0.21581137323093377,3.7288188745267687,0.9184449807011795
29.0,0.21198097844793407,3.611320706065744,0.9223454639445333
